id,instance_no,reg_type,k_repetition,reg_value,loss
1997,19.0,dropout,7.0,0.15000000000000002,0.29595970135596994
1998,19.0,dropout,8.0,0.15000000000000002,0.33399013006828976
1999,19.0,dropout,9.0,0.15000000000000002,0.10041623738775075
2000,0.0,dropout,0.0,0.25,1.7101519961028524
2001,0.0,dropout,1.0,0.25,1.6978282243262814
2002,0.0,dropout,2.0,0.25,1.6654792775467602
2003,0.0,dropout,3.0,0.25,1.7720188254131495
2004,0.0,dropout,4.0,0.25,1.6862275298809835
2005,0.0,dropout,5.0,0.25,1.8939493687590678
2006,0.0,dropout,6.0,0.25,1.8550264738150384
2007,0.0,dropout,7.0,0.25,1.496263954765916
2008,0.0,dropout,8.0,0.25,1.726840373993609
2009,0.0,dropout,9.0,0.25,1.6486705866130793
2010,0.0,dropout,0.0,0.05,1.0033842868869143
2011,0.0,dropout,1.0,0.05,0.9707456563031354
2012,0.0,dropout,2.0,0.05,1.1853639303658121
2013,0.0,dropout,3.0,0.05,1.0198324626022177
2014,0.0,dropout,4.0,0.05,0.9056000136666481
2015,0.0,dropout,5.0,0.05,1.1347615494806627
2016,0.0,dropout,6.0,0.05,0.8947168616088663
2017,0.0,dropout,7.0,0.05,1.0396868588915409
2018,0.0,dropout,8.0,0.05,1.0612527489508143
2019,0.0,dropout,9.0,0.05,1.009571360142888
2020,1.0,dropout,0.0,0.15000000000000002,0.7205722084818689
2021,1.0,dropout,1.0,0.15000000000000002,0.5103061720006039
2022,1.0,dropout,2.0,0.15000000000000002,0.5891753789451079
2023,1.0,dropout,3.0,0.15000000000000002,0.5942195127638473
2024,1.0,dropout,4.0,0.15000000000000002,0.4057854984531395
2025,1.0,dropout,5.0,0.15000000000000002,0.46500045788335276
2026,1.0,dropout,6.0,0.15000000000000002,0.7099819697320628
2027,1.0,dropout,7.0,0.15000000000000002,0.5872953098459709
2028,1.0,dropout,8.0,0.15000000000000002,0.6149167323642485
2029,1.0,dropout,9.0,0.15000000000000002,0.714183121806206
2030,1.0,dropout,0.0,0.25,0.7932413043813765
2031,1.0,dropout,1.0,0.25,0.9947293514607607
2032,1.0,dropout,2.0,0.25,1.0411690729248642
2033,1.0,dropout,3.0,0.25,1.10912537505145
2034,1.0,dropout,4.0,0.25,0.9815695768664964
2035,1.0,dropout,5.0,0.25,1.0955323008149798
2036,1.0,dropout,6.0,0.25,1.073545639485629
2037,1.0,dropout,7.0,0.25,0.7990477771356393
2038,1.0,dropout,8.0,0.25,0.837970148849543
2039,1.0,dropout,9.0,0.25,1.1077549218918226
2040,2.0,dropout,0.0,0.05,0.2806679810522015
2041,2.0,dropout,1.0,0.05,0.18251226862766207
2042,2.0,dropout,2.0,0.05,-0.013784746062798753
2043,2.0,dropout,3.0,0.05,0.14478421237881992
2044,2.0,dropout,4.0,0.05,0.13314950245721308
2045,2.0,dropout,5.0,0.05,0.0023792748835908817
2046,2.0,dropout,6.0,0.05,0.1395215094093827
2047,2.0,dropout,7.0,0.05,0.07521901147706057
2048,2.0,dropout,8.0,0.05,0.37622639556795123
2049,2.0,dropout,9.0,0.05,0.07381404722583082
2050,2.0,dropout,0.0,0.15000000000000002,0.3257135231188723
2051,2.0,dropout,1.0,0.15000000000000002,0.43340591998868194
2052,2.0,dropout,2.0,0.15000000000000002,0.41812377897579556
2053,2.0,dropout,3.0,0.15000000000000002,0.24462165355651652
2054,2.0,dropout,4.0,0.15000000000000002,0.22694291271331538
2055,2.0,dropout,5.0,0.15000000000000002,0.3815318629659753
2056,2.0,dropout,6.0,0.15000000000000002,0.31436432224455785
2057,2.0,dropout,7.0,0.15000000000000002,0.40013080118059335
2058,2.0,dropout,8.0,0.15000000000000002,0.30308850219956684
2059,2.0,dropout,9.0,0.15000000000000002,0.3838921709538327
2060,3.0,dropout,0.0,0.25,0.6648133092717305
2061,3.0,dropout,1.0,0.25,0.6001663956981521
2062,3.0,dropout,2.0,0.25,0.5152519023733886
2063,3.0,dropout,3.0,0.25,0.6895615795748126
2064,3.0,dropout,4.0,0.25,0.6134772134732229
2065,3.0,dropout,5.0,0.25,0.720179448542757
2066,3.0,dropout,6.0,0.25,0.6689208850715812
2067,3.0,dropout,7.0,0.25,0.5318654348713064
2068,3.0,dropout,8.0,0.25,0.564406685220641
2069,3.0,dropout,9.0,0.25,0.7039047152046408
2070,3.0,dropout,0.0,0.05,0.1564726747384853
2071,3.0,dropout,1.0,0.05,0.28360621188167223
2072,3.0,dropout,2.0,0.05,0.10907618233708055
2073,3.0,dropout,3.0,0.05,0.08345304578457526
2074,3.0,dropout,4.0,0.05,0.15261774696524288
2075,3.0,dropout,5.0,0.05,-0.059541214097593664
2076,3.0,dropout,6.0,0.05,0.26757193898506826
2077,3.0,dropout,7.0,0.05,0.10500637248046543
2078,3.0,dropout,8.0,0.05,0.24278872478576316
2079,3.0,dropout,9.0,0.05,0.10824562041209818
2080,4.0,dropout,0.0,0.15000000000000002,0.41802282716340966
2081,4.0,dropout,1.0,0.15000000000000002,0.2734958034740863
2082,4.0,dropout,2.0,0.15000000000000002,0.28077679020941776
2083,4.0,dropout,3.0,0.15000000000000002,0.09306413282581397
2084,4.0,dropout,4.0,0.15000000000000002,0.3042896729266067
2085,4.0,dropout,5.0,0.15000000000000002,0.2505449612166511
2086,4.0,dropout,6.0,0.15000000000000002,0.26339850914849583
2087,4.0,dropout,7.0,0.15000000000000002,0.16088632402797615
2088,4.0,dropout,8.0,0.15000000000000002,0.22214402763815605
2089,4.0,dropout,9.0,0.15000000000000002,0.18239953946930948
2090,4.0,dropout,0.0,0.25,0.6450587821744973
2091,4.0,dropout,1.0,0.25,0.4695197633544844
2092,4.0,dropout,2.0,0.25,0.8435133023474679
2093,4.0,dropout,3.0,0.25,0.53946463666171
2094,4.0,dropout,4.0,0.25,0.7473281890055654
2095,4.0,dropout,5.0,0.25,0.766655757613475
2096,4.0,dropout,6.0,0.25,0.7884491924613073
2097,4.0,dropout,7.0,0.25,0.8896741925000795
2098,4.0,dropout,8.0,0.25,0.5767247791245486
2099,4.0,dropout,9.0,0.25,0.5378710593856133
2100,5.0,dropout,0.0,0.05,0.148153232135797
2101,5.0,dropout,1.0,0.05,-0.005788931670640887
2102,5.0,dropout,2.0,0.05,0.02512053453192769
2103,5.0,dropout,3.0,0.05,0.1458653212419711
2104,5.0,dropout,4.0,0.05,-0.00469536334252902
2105,5.0,dropout,5.0,0.05,-0.03406052622791596
2106,5.0,dropout,6.0,0.05,-0.04117990695317347
2107,5.0,dropout,7.0,0.05,-0.09628259873281042
2108,5.0,dropout,8.0,0.05,0.03185612479095336
2109,5.0,dropout,9.0,0.05,0.14383600185108278
2110,5.0,dropout,0.0,0.15000000000000002,0.21660040516970638
2111,5.0,dropout,1.0,0.15000000000000002,0.2917868882208704
2112,5.0,dropout,2.0,0.15000000000000002,0.31155753762753446
2113,5.0,dropout,3.0,0.15000000000000002,0.2477048969757414
2114,5.0,dropout,4.0,0.15000000000000002,0.261676874612589
2115,5.0,dropout,5.0,0.15000000000000002,0.17256824253526543
2116,5.0,dropout,6.0,0.15000000000000002,0.4563188233709713
2117,5.0,dropout,7.0,0.15000000000000002,0.4206604867084047
2118,5.0,dropout,8.0,0.15000000000000002,0.29764691777506636
2119,5.0,dropout,9.0,0.15000000000000002,0.03877547298909845
2120,6.0,dropout,0.0,0.25,0.6450958925372215
2121,6.0,dropout,1.0,0.25,0.6926459507798266
2122,6.0,dropout,2.0,0.25,0.6156210312021727
2123,6.0,dropout,3.0,0.25,0.5603536245490924
2124,6.0,dropout,4.0,0.25,0.5960641174881084
2125,6.0,dropout,5.0,0.25,0.5760986454178115
2126,6.0,dropout,6.0,0.25,0.6446936821935798
2127,6.0,dropout,7.0,0.25,0.5870018805590712
2128,6.0,dropout,8.0,0.25,0.5015096256851135
2129,6.0,dropout,9.0,0.25,0.720387730248567
2130,6.0,dropout,0.0,0.05,0.053438287032658696
2131,6.0,dropout,1.0,0.05,0.1745888054453494
2132,6.0,dropout,2.0,0.05,-0.08909236812306745
2133,6.0,dropout,3.0,0.05,0.02378452204375634
2134,6.0,dropout,4.0,0.05,0.19282266233060638
2135,6.0,dropout,5.0,0.05,0.023440400865197414
2136,6.0,dropout,6.0,0.05,0.007933245008539761
2137,6.0,dropout,7.0,0.05,-0.037004064247413836
2138,6.0,dropout,8.0,0.05,0.016137940682984533
2139,6.0,dropout,9.0,0.05,-0.03168265010852152
2140,7.0,dropout,0.0,0.15000000000000002,0.10219903729665873
2141,7.0,dropout,1.0,0.15000000000000002,0.1541839686660737
2142,7.0,dropout,2.0,0.15000000000000002,0.008053458260156687
2143,7.0,dropout,3.0,0.15000000000000002,0.15296310542649239
2144,7.0,dropout,4.0,0.15000000000000002,0.14423746833520062
2145,7.0,dropout,5.0,0.15000000000000002,0.2023000032004593
2146,7.0,dropout,6.0,0.15000000000000002,0.3764494528228036
2147,7.0,dropout,7.0,0.15000000000000002,0.29247872464317515
2148,7.0,dropout,8.0,0.15000000000000002,0.2387670109784899
2149,7.0,dropout,9.0,0.15000000000000002,0.3211207054357036
2150,7.0,dropout,0.0,0.25,0.7922958217040252
2151,7.0,dropout,1.0,0.25,0.5952878214567222
2152,7.0,dropout,2.0,0.25,0.5489142930387674
2153,7.0,dropout,3.0,0.25,0.5809454593533897
2154,7.0,dropout,4.0,0.25,0.6536295107201823
2155,7.0,dropout,5.0,0.25,0.6095519196846555
2156,7.0,dropout,6.0,0.25,0.5191820319087077
2157,7.0,dropout,7.0,0.25,0.7059102232600136
2158,7.0,dropout,8.0,0.25,0.6313455473290593
2159,7.0,dropout,9.0,0.25,0.6954847824040021
2160,8.0,dropout,0.0,0.05,0.1665946471874621
2161,8.0,dropout,1.0,0.05,0.0004396878299310937
2162,8.0,dropout,2.0,0.05,-0.1268429990809942
2163,8.0,dropout,3.0,0.05,-0.11357802471338699
2164,8.0,dropout,4.0,0.05,0.005253884735610264
2165,8.0,dropout,5.0,0.05,-0.05922021046793833
2166,8.0,dropout,6.0,0.05,-0.13540873161848302
2167,8.0,dropout,7.0,0.05,0.0529971477822459
2168,8.0,dropout,8.0,0.05,-0.07411899234641733
2169,8.0,dropout,9.0,0.05,0.0849543711891449
2170,8.0,dropout,0.0,0.15000000000000002,0.0893943971151617
2171,8.0,dropout,1.0,0.15000000000000002,0.07142898122177171
2172,8.0,dropout,2.0,0.15000000000000002,0.1855664748986448
2173,8.0,dropout,3.0,0.15000000000000002,0.327397943432484
2174,8.0,dropout,4.0,0.15000000000000002,0.24437685492358535
2175,8.0,dropout,5.0,0.15000000000000002,0.15299105994299658
2176,8.0,dropout,6.0,0.15000000000000002,0.23117146651935885
2177,8.0,dropout,7.0,0.15000000000000002,0.2065644261734933
2178,8.0,dropout,8.0,0.15000000000000002,0.3697630412981776
2179,8.0,dropout,9.0,0.15000000000000002,0.2450769235493261
2180,9.0,dropout,0.0,0.25,0.6234272363133849
2181,9.0,dropout,1.0,0.25,0.5085291198996069
2182,9.0,dropout,2.0,0.25,0.6300854621633942
2183,9.0,dropout,3.0,0.25,0.5736885356873105
2184,9.0,dropout,4.0,0.25,0.7584166189459616
2185,9.0,dropout,5.0,0.25,0.6333352241421816
2186,9.0,dropout,6.0,0.25,0.7635360190390552
2187,9.0,dropout,7.0,0.25,0.7537906213524925
2188,9.0,dropout,8.0,0.25,0.5684533318426626
2189,9.0,dropout,9.0,0.25,0.6806019592741058
2190,9.0,dropout,0.0,0.05,0.04007855447045375
2191,9.0,dropout,1.0,0.05,-0.0735702425044719
2192,9.0,dropout,2.0,0.05,0.06658031356068714
2193,9.0,dropout,3.0,0.05,0.2057076841059151
2194,9.0,dropout,4.0,0.05,-0.017622621036111806
2195,9.0,dropout,5.0,0.05,-0.15881438118569913
2196,9.0,dropout,6.0,0.05,0.07577052645101923
2197,9.0,dropout,7.0,0.05,0.1733219388456968
2198,9.0,dropout,8.0,0.05,0.07698326619140855
2199,9.0,dropout,9.0,0.05,0.3039537134309535
2200,10.0,dropout,0.0,0.15000000000000002,0.004928590000476796
2201,10.0,dropout,1.0,0.15000000000000002,0.21570156794740494
2202,10.0,dropout,2.0,0.15000000000000002,0.1839526671122426
2203,10.0,dropout,3.0,0.15000000000000002,0.20635695217906821
2204,10.0,dropout,4.0,0.15000000000000002,0.15696905314891213
2205,10.0,dropout,5.0,0.15000000000000002,0.22529236119222665
2206,10.0,dropout,6.0,0.15000000000000002,0.29635795840106727
2207,10.0,dropout,7.0,0.15000000000000002,0.32971549230322567
2208,10.0,dropout,8.0,0.15000000000000002,0.18288057278594808
2209,10.0,dropout,9.0,0.15000000000000002,0.1990925496976556
2210,10.0,dropout,0.0,0.25,0.6224410387310485
2211,10.0,dropout,1.0,0.25,0.5735612261094652
2212,10.0,dropout,2.0,0.25,0.6838050633467913
2213,10.0,dropout,3.0,0.25,0.4777014589699863
2214,10.0,dropout,4.0,0.25,0.625212693797522
2215,10.0,dropout,5.0,0.25,0.5213190805328549
2216,10.0,dropout,6.0,0.25,0.5505978484398276
2217,10.0,dropout,7.0,0.25,0.684731375364077
2218,10.0,dropout,8.0,0.25,0.6670939515639986
2219,10.0,dropout,9.0,0.25,0.6482218708254798
2220,11.0,dropout,0.0,0.05,-0.10717476595300186
2221,11.0,dropout,1.0,0.05,-0.13087056257646837
2222,11.0,dropout,2.0,0.05,-0.14400420183411983
2223,11.0,dropout,3.0,0.05,0.21572659223222984
2224,11.0,dropout,4.0,0.05,-0.15239785089347052
2225,11.0,dropout,5.0,0.05,-0.10437016293228439
2226,11.0,dropout,6.0,0.05,-0.048710391104921535
2227,11.0,dropout,7.0,0.05,0.04535046306661064
2228,11.0,dropout,8.0,0.05,-0.06194542287685559
2229,11.0,dropout,9.0,0.05,0.09126907167222018
2230,11.0,dropout,0.0,0.15000000000000002,0.1671087576368241
2231,11.0,dropout,1.0,0.15000000000000002,0.35478030289297263
2232,11.0,dropout,2.0,0.15000000000000002,0.02448162100820453
2233,11.0,dropout,3.0,0.15000000000000002,0.10287574424372528
2234,11.0,dropout,4.0,0.15000000000000002,0.15379503123042546
2235,11.0,dropout,5.0,0.15000000000000002,0.17652932220541462
2236,11.0,dropout,6.0,0.15000000000000002,0.3441324616333381
2237,11.0,dropout,7.0,0.15000000000000002,-0.00797958602750079
2238,11.0,dropout,8.0,0.15000000000000002,0.24468799562601906
2239,11.0,dropout,9.0,0.15000000000000002,0.07900058125331932
2240,12.0,dropout,0.0,0.25,0.47407607547247543
2241,12.0,dropout,1.0,0.25,0.6192138099998721
2242,12.0,dropout,2.0,0.25,0.6039386475918639
2243,12.0,dropout,3.0,0.25,0.7349354854739518
2244,12.0,dropout,4.0,0.25,0.6206272003255292
2245,12.0,dropout,5.0,0.25,0.7159902093920132
2246,12.0,dropout,6.0,0.25,0.5391196588618924
2247,12.0,dropout,7.0,0.25,0.6352518130533613
2248,12.0,dropout,8.0,0.25,0.6630162592239432
2249,12.0,dropout,9.0,0.25,0.38753452882307493
2250,12.0,dropout,0.0,0.05,0.053313853142239624
2251,12.0,dropout,1.0,0.05,-0.1580476361242387
2252,12.0,dropout,2.0,0.05,0.04016673083622658
2253,12.0,dropout,3.0,0.05,-0.10838349448645157
2254,12.0,dropout,4.0,0.05,-0.08783287272583663
2255,12.0,dropout,5.0,0.05,0.03830142413403967
2256,12.0,dropout,6.0,0.05,0.032965807055455806
2257,12.0,dropout,7.0,0.05,0.0008437926105632453
2258,12.0,dropout,8.0,0.05,0.03894446742433729
2259,12.0,dropout,9.0,0.05,0.042752771804789
2260,13.0,dropout,0.0,0.15000000000000002,0.1371984538854359
2261,13.0,dropout,1.0,0.15000000000000002,0.1565079888024119
2262,13.0,dropout,2.0,0.15000000000000002,0.27292685525719795
2263,13.0,dropout,3.0,0.15000000000000002,0.35013639102565103
2264,13.0,dropout,4.0,0.15000000000000002,0.11524476628594663
2265,13.0,dropout,5.0,0.15000000000000002,0.11066919814505996
2266,13.0,dropout,6.0,0.15000000000000002,0.3276528533025242
2267,13.0,dropout,7.0,0.15000000000000002,0.11926203369908667
2268,13.0,dropout,8.0,0.15000000000000002,0.18969639433557203
2269,13.0,dropout,9.0,0.15000000000000002,0.3559117968633836
2270,13.0,dropout,0.0,0.25,0.5752287412763532
2271,13.0,dropout,1.0,0.25,0.8191277212440551
2272,13.0,dropout,2.0,0.25,0.4505020179373989
2273,13.0,dropout,3.0,0.25,0.5861625722048383
2274,13.0,dropout,4.0,0.25,0.6451414444240386
2275,13.0,dropout,5.0,0.25,0.647439950073321
2276,13.0,dropout,6.0,0.25,0.5688657713765473
2277,13.0,dropout,7.0,0.25,0.48047084201032736
2278,13.0,dropout,8.0,0.25,0.6886000814373319
2279,13.0,dropout,9.0,0.25,0.513586408290064
2280,14.0,dropout,0.0,0.05,-0.16404484729348254
2281,14.0,dropout,1.0,0.05,0.0136669292112699
2282,14.0,dropout,2.0,0.05,0.06092743658959182
2283,14.0,dropout,3.0,0.05,0.007606255073261348
2284,14.0,dropout,4.0,0.05,0.12868005220263207
2285,14.0,dropout,5.0,0.05,0.004171581408804637
2286,14.0,dropout,6.0,0.05,-0.017049282331347716
2287,14.0,dropout,7.0,0.05,-0.08005289511361897
2288,14.0,dropout,8.0,0.05,-0.07052780792840195
2289,14.0,dropout,9.0,0.05,0.03411659060599401
2290,14.0,dropout,0.0,0.15000000000000002,0.16532591285975862
2291,14.0,dropout,1.0,0.15000000000000002,0.36294664569293444
2292,14.0,dropout,2.0,0.15000000000000002,0.140552076651912
2293,14.0,dropout,3.0,0.15000000000000002,0.1141432264159472
2294,14.0,dropout,4.0,0.15000000000000002,0.16501864332716237
2295,14.0,dropout,5.0,0.15000000000000002,0.3511799613661041
2296,14.0,dropout,6.0,0.15000000000000002,0.2128351999536595
2297,14.0,dropout,7.0,0.15000000000000002,0.13879300398490227
2298,14.0,dropout,8.0,0.15000000000000002,0.2918979072849992
2299,14.0,dropout,9.0,0.15000000000000002,0.13348533173004418
2300,15.0,dropout,0.0,0.25,0.5839516865938563
2301,15.0,dropout,1.0,0.25,0.6618476528325092
2302,15.0,dropout,2.0,0.25,0.4940129337358492
2303,15.0,dropout,3.0,0.25,0.563594436233599
2304,15.0,dropout,4.0,0.25,0.683026303127508
2305,15.0,dropout,5.0,0.25,0.6277836385466118
2306,15.0,dropout,6.0,0.25,0.8004287128018984
2307,15.0,dropout,7.0,0.25,0.7122073965199359
2308,15.0,dropout,8.0,0.25,0.6142889405694294
2309,15.0,dropout,9.0,0.25,0.6662476246735495
2310,15.0,dropout,0.0,0.05,0.04735592147394026
2311,15.0,dropout,1.0,0.05,0.08568275059296525
2312,15.0,dropout,2.0,0.05,0.14439925379047727
2313,15.0,dropout,3.0,0.05,0.08841889117218833
2314,15.0,dropout,4.0,0.05,-0.14603103105133972
2315,15.0,dropout,5.0,0.05,-0.01607942951902255
2316,15.0,dropout,6.0,0.05,-0.06528794498771183
2317,15.0,dropout,7.0,0.05,0.1413617782976474
2318,15.0,dropout,8.0,0.05,0.03224855815237244
2319,15.0,dropout,9.0,0.05,0.0164998146446194
2320,16.0,dropout,0.0,0.15000000000000002,0.2245782925438579
2321,16.0,dropout,1.0,0.15000000000000002,0.27623663233778467
2322,16.0,dropout,2.0,0.15000000000000002,0.015155256691781832
2323,16.0,dropout,3.0,0.15000000000000002,0.18740432232493426
2324,16.0,dropout,4.0,0.15000000000000002,0.24989713726386203
2325,16.0,dropout,5.0,0.15000000000000002,0.3279118674753846
2326,16.0,dropout,6.0,0.15000000000000002,0.3848068617085981
2327,16.0,dropout,7.0,0.15000000000000002,0.23292400025100757
2328,16.0,dropout,8.0,0.15000000000000002,0.2356902962514368
2329,16.0,dropout,9.0,0.15000000000000002,0.16867589330240923
2330,16.0,dropout,0.0,0.25,0.5816610671568705
2331,16.0,dropout,1.0,0.25,0.49647718409347075
2332,16.0,dropout,2.0,0.25,0.7062040498046805
2333,16.0,dropout,3.0,0.25,0.6791662633909464
2334,16.0,dropout,4.0,0.25,0.6817779747543282
2335,16.0,dropout,5.0,0.25,0.5746632433827613
2336,16.0,dropout,6.0,0.25,0.5797611543302905
2337,16.0,dropout,7.0,0.25,0.6295302852255136
2338,16.0,dropout,8.0,0.25,0.5466907825310727
2339,16.0,dropout,9.0,0.25,0.4994831811019832
2340,17.0,dropout,0.0,0.05,0.0631895427752493
2341,17.0,dropout,1.0,0.05,-0.15722849539748726
2342,17.0,dropout,2.0,0.05,0.2399090852991966
2343,17.0,dropout,3.0,0.05,0.03178414781432755
2344,17.0,dropout,4.0,0.05,0.07096423582148745
2345,17.0,dropout,5.0,0.05,0.06192984835123343
2346,17.0,dropout,6.0,0.05,-0.06574226965976279
2347,17.0,dropout,7.0,0.05,0.03063716601987349
2348,17.0,dropout,8.0,0.05,-0.018161452572383142
2349,17.0,dropout,9.0,0.05,0.1133324393339386
2350,17.0,dropout,0.0,0.15000000000000002,0.36838113897369407
2351,17.0,dropout,1.0,0.15000000000000002,0.28667791550072447
2352,17.0,dropout,2.0,0.15000000000000002,0.23133359380551116
2353,17.0,dropout,3.0,0.15000000000000002,0.2804054681128683
2354,17.0,dropout,4.0,0.15000000000000002,0.2832251020440093
2355,17.0,dropout,5.0,0.15000000000000002,0.32883772678604284
2356,17.0,dropout,6.0,0.15000000000000002,0.1034009701218774
2357,17.0,dropout,7.0,0.15000000000000002,0.3589670206289558
2358,17.0,dropout,8.0,0.15000000000000002,0.1763148654855931
2359,17.0,dropout,9.0,0.15000000000000002,0.332963995666014
2360,18.0,dropout,0.0,0.25,0.5369396244138551
2361,18.0,dropout,1.0,0.25,0.5200013547057714
2362,18.0,dropout,2.0,0.25,0.5000465051329799
2363,18.0,dropout,3.0,0.25,0.6073446861036976
2364,18.0,dropout,4.0,0.25,0.759245025462138
2365,18.0,dropout,5.0,0.25,0.7201208087211272
2366,18.0,dropout,6.0,0.25,0.6320322992202595
2367,18.0,dropout,7.0,0.25,0.5455698934477027
2368,18.0,dropout,8.0,0.25,0.6521098167639046
2369,18.0,dropout,9.0,0.25,0.49554093137200106
2370,18.0,dropout,0.0,0.05,0.0858560200570169
2371,18.0,dropout,1.0,0.05,0.040278452660893416
2372,18.0,dropout,2.0,0.05,0.07524545228458165
2373,18.0,dropout,3.0,0.05,-0.09598909765878655
2374,18.0,dropout,4.0,0.05,0.10234650592556704
2375,18.0,dropout,5.0,0.05,0.16915921715203217
2376,18.0,dropout,6.0,0.05,0.21511917208949022
2377,18.0,dropout,7.0,0.05,-0.03613621266834154
2378,18.0,dropout,8.0,0.05,-0.04481466781910542
2379,18.0,dropout,9.0,0.05,0.32714595086831105
2380,19.0,dropout,0.0,0.15000000000000002,0.15494971745038305
2381,19.0,dropout,1.0,0.15000000000000002,0.23554311133333725
2382,19.0,dropout,2.0,0.15000000000000002,0.08898380381036108
2383,19.0,dropout,3.0,0.15000000000000002,0.11104456467861648
2384,19.0,dropout,4.0,0.15000000000000002,0.13452701522531738
2385,19.0,dropout,5.0,0.15000000000000002,0.24745489522078473
2386,19.0,dropout,6.0,0.15000000000000002,0.2106821464397407
2387,19.0,dropout,7.0,0.15000000000000002,0.1666325002697468
2388,19.0,dropout,8.0,0.15000000000000002,0.19432851939930948
2389,19.0,dropout,9.0,0.15000000000000002,0.24607625584787174
2390,19.0,dropout,0.0,0.25,0.5105572608293487
2391,19.0,dropout,1.0,0.25,0.6694268507289928
2392,19.0,dropout,2.0,0.25,0.561712864216662
2393,19.0,dropout,3.0,0.25,0.6436900559645019
2394,19.0,dropout,4.0,0.25,0.569502723095014
2395,19.0,dropout,5.0,0.25,0.8001992688809957
2396,19.0,dropout,6.0,0.25,0.7309445079286345
2397,19.0,dropout,7.0,0.25,0.5901984002493725
2398,19.0,dropout,8.0,0.25,0.6261612071234327
2399,19.0,dropout,9.0,0.25,0.5872948084008516
